 - 0.	 - 0.	
938	11792.0	
939	13450.0	
940	15022.0	
941	17062.0	
942	19692.0	
943	22502.0	
944	25441.0	
945	28300.0	
946	30505.0	
947	31956.0	
948	32964.0	
949	33360.0	
950	33344.0	
951	34425.0	
952	37482.0	
953	43072.0	
954	51008.0	
955	59072.0	
956	63680.0	
957	62912.0	
958	56768.0	
959	49348.0	
960	42217.0	
961	37603.0	
962	34057.0	
963	30804.0	
964	27505.0	
965	24789.0	
966	22023.0	
967	19534.0	
968	16881.0	
969	14672.0	
970	12448.0	
971	10370.0	
972	8588.0	
973	6967.0	
974	5631.0	
975	4601.0	
976	3845.0	
977	3293.0	
978	2839.0	
979	2499.0	
980	2298.0	
981	2034.0	
982	1894.0	
983	1810.0	
984	1707.0	
985	1608.0	
986	1570.0	
987	1571.0	
988	1461.0	
989	1434.0	
990	1411.0	
991	1354.0	
992	1360.0	
993	1282.0	
994	1239.0	
995	1228.0	
996	1169.0	
997	1157.0	
998	1130.0	
999	1106.0	
1000	1061.0	
1001	1069.0	
1002	1044.0	
1003	1023.0	
1004	1037.0	
1005	1029.0	
1006	999.0	
1007	1006.0	
1008	973.0	
1009	989.0	
1010	978.0	
1011	965.0	
1012	964.0	
1013	941.0	
1014	940.0	
1015	952.0	
1016	959.0	
1017	931.0	
1018	955.0	
1019	932.0	
1020	950.0	
1021	959.0	
1022	922.0	
1023	930.0	
