 - 0.	 - 0.	
590	1218.0	
591	1214.0	
592	1209.0	
593	1231.0	
594	1178.0	
595	1199.0	
596	1229.0	
597	1197.0	
598	1237.0	
599	1213.0	
600	1205.0	
601	1209.0	
602	1220.0	
603	1240.0	
604	1215.0	
605	1255.0	
606	1250.0	
607	1246.0	
608	1251.0	
609	1234.0	
610	1252.0	
611	1268.0	
612	1239.0	
613	1212.0	
614	1255.0	
615	1264.0	
616	1239.0	
617	1241.0	
618	1279.0	
619	1251.0	
620	1275.0	
621	1279.0	
622	1262.0	
623	1300.0	
624	1286.0	
625	1272.0	
626	1299.0	
627	1311.0	
628	1324.0	
629	1301.0	
630	1298.0	
631	1318.0	
632	1336.0	
633	1331.0	
634	1327.0	
635	1303.0	
636	1315.0	
637	1376.0	
638	1335.0	
639	1332.0	
640	1339.0	
641	1352.0	
642	1361.0	
643	1329.0	
644	1360.0	
645	1380.0	
646	1387.0	
647	1411.0	
648	1388.0	
649	1400.0	
650	1400.0	
651	1389.0	
652	1462.0	
653	1446.0	
654	1446.0	
655	1450.0	
656	1387.0	
657	1459.0	
658	1402.0	
659	1443.0	
660	1471.0	
661	1448.0	
662	1461.0	
663	1478.0	
664	1460.0	
665	1467.0	
666	1457.0	
667	1487.0	
668	1460.0	
669	1486.0	
670	1467.0	
671	1451.0	
672	1484.0	
673	1476.0	
674	1447.0	
675	1488.0	
676	1516.0	
677	1482.0	
678	1480.0	
679	1494.0	
680	1499.0	
681	1462.0	
682	1495.0	
683	1479.0	
684	1490.0	
685	1471.0	
686	1462.0	
687	1463.0	
688	1482.0	
689	1479.0	
690	1465.0	
691	1486.0	
692	1476.0	
693	1474.0	
694	1474.0	
695	1478.0	
696	1447.0	
697	1449.0	
698	1455.0	
699	1480.0	
700	1464.0	
701	1474.0	
702	1460.0	
703	1477.0	
704	1454.0	
705	1443.0	
706	1433.0	
707	1433.0	
708	1423.0	
709	1429.0	
710	1427.0	
711	1458.0	
712	1403.0	
713	1438.0	
714	1443.0	
715	1414.0	
716	1417.0	
717	1454.0	
718	1438.0	
719	1387.0	
720	1411.0	
721	1431.0	
722	1432.0	
723	1427.0	
724	1418.0	
725	1431.0	
726	1407.0	
727	1431.0	
728	1416.0	
729	1390.0	
730	1379.0	
731	1415.0	
732	1415.0	
